Race,Execution Method,State,Sex,Year,Month,Day,Crimes Committed
1,1,18,1,1846,12,18,1
1,1,18,1,1850,12,13,10
1,1,18,1,1851,12,5,1
1,1,18,1,1855,5,3,10
1,1,18,1,1855,5,3,10
1,1,18,1,1855,12,13,10
1,1,18,1,1857,12,18,1
1,1,18,1,1867,11,1,1
1,1,18,1,1869,12,23,23
2,1,18,1,1871,5,26,1
1,1,18,1,1871,10,27,10
1,1,18,1,1872,11,22,1
1,1,18,1,1878,2,15,10
1,1,18,1,1879,1,29,1
1,1,18,1,1879,1,29,33
1,1,18,1,1879,4,3,1
1,1,18,1,1879,9,19,1
1,1,18,1,1883,8,8,10
1,1,18,1,1883,10,10,10
1,1,18,1,1884,1,25,10
1,1,18,1,1884,1,25,10
1,1,18,1,1884,10,10,1
1,1,18,1,1885,10,16,10
1,1,18,1,1886,2,26,10
2,1,18,1,1886,4,8,1
1,1,18,1,1886,5,27,1
1,1,18,1,1886,7,9,1
1,1,18,1,1886,8,26,1
1,1,18,1,1888,3,9,1
1,1,18,1,1889,4,19,1
1,1,18,1,1901,11,15,1
1,1,18,1,1902,1,17,1
1,1,18,1,1902,6,6,1
2,1,18,1,1902,9,26,1
2,1,18,1,1903,4,16,1
1,1,18,1,1903,6,12,1
1,1,18,1,1903,11,13,1
2,1,18,1,1904,7,1,1
1,1,18,1,1904,7,8,1
2,1,18,1,1905,6,30,1
1,2,18,1,1914,2,20,1
1,2,18,1,1914,2,20,1
2,2,18,1,1914,10,16,1
2,2,18,1,1916,2,1,1
2,2,18,1,1920,8,5,11
2,2,18,1,1920,12,10,23
1,2,18,1,1922,6,1,1
1,2,18,1,1922,12,1,1
1,2,18,1,1924,11,14,1
1,2,18,1,1925,1,30,11
1,2,18,1,1925,10,16,1
2,2,18,1,1926,1,16,10
1,2,18,1,1926,1,22,10
2,2,18,1,1927,7,29,1
1,2,18,1,1928,4,10,10
2,2,18,1,1930,3,21,1
1,2,18,1,1931,6,24,1
1,2,18,1,1932,2,12,10
2,2,18,1,1932,7,1,11
1,2,18,1,1932,11,24,10
1,2,18,1,1933,7,28,11
1,2,18,1,1934,3,2,1
1,2,18,1,1934,9,28,10
2,2,18,1,1934,10,1,1
1,2,18,1,1934,10,9,1
2,2,18,1,1935,6,14,10
1,2,18,1,1935,10,19,10
1,1,18,1,1936,3,24,1
2,2,18,1,1936,4,17,1
1,2,18,1,1936,10,19,10
1,2,18,1,1936,12,26,1
1,2,18,1,1937,3,12,10
1,2,18,1,1937,6,10,10
1,2,18,1,1937,6,10,10
1,2,18,1,1937,9,17,10
1,2,18,1,1938,1,14,1
2,2,18,1,1938,5,3,10
1,2,18,1,1938,5,6,10
1,2,18,1,1938,6,28,1
1,2,18,1,1938,7,8,10
1,2,18,1,1938,7,8,10
1,2,18,1,1938,9,30,1
1,2,18,1,1938,11,18,10
1,2,18,1,1939,6,3,1
2,2,18,1,1939,6,23,10
1,2,18,1,1939,8,16,11
1,2,18,1,1941,11,14,10
1,2,18,1,1942,2,10,1
2,2,18,1,1945,11,26,1
2,2,18,1,1946,4,2,1
1,2,18,1,1949,2,23,1
1,2,18,1,1949,3,29,1
1,2,18,1,1950,12,30,11
1,2,18,1,1961,6,15,1
1,1,19,1,1834,6,30,1
1,1,19,1,1845,5,13,1
1,1,19,1,1845,7,15,10
1,1,19,1,1845,7,15,10
1,1,19,1,1858,8,13,1
1,1,19,1,1860,4,27,1
1,1,19,1,1860,5,18,10
1,1,19,1,1860,10,19,10
1,1,19,1,1865,2,17,1
1,1,19,1,1887,12,16,1
1,1,19,1,1888,1,15,1
1,1,19,1,1894,10,19,11
1,1,19,1,1895,2,8,1
2,1,19,1,1906,4,20,1
2,1,19,1,1910,7,29,10
2,1,19,1,1918,7,5,2
2,1,19,1,1918,7,5,2
2,1,19,1,1918,7,5,2
1,1,19,1,1922,9,8,1
1,1,19,1,1922,9,15,10
1,1,19,1,1922,11,24,10
1,1,19,1,1923,3,9,1
1,1,19,1,1923,9,7,10
2,1,19,1,1924,1,18,1
2,1,19,1,1925,1,2,1
1,1,19,1,1925,11,16,10
1,1,19,1,1931,11,6,1
1,1,19,1,1935,6,5,1
1,1,19,1,1935,6,5,1
1,1,19,1,1935,11,29,1
1,1,19,1,1938,1,24,10
1,1,19,1,1938,1,24,1
1,1,19,1,1938,4,19,1
1,1,19,1,1938,4,19,1
1,1,19,1,1940,5,7,1
1,1,19,1,1941,11,12,1
1,1,19,1,1944,12,29,10
1,1,19,1,1945,2,23,1
1,1,19,1,1946,3,29,10
1,1,19,1,1946,3,29,10
1,1,19,1,1949,7,6,10
1,1,19,1,1952,8,4,11
1,1,19,1,1962,7,24,10
1,1,19,1,1963,3,15,28
3,4,20,1,1853,1,18,1
1,1,20,1,1863,2,12,1
1,1,20,1,1863,5,6,15
1,1,20,1,1863,5,27,10
1,1,20,1,1863,10,30,1
3,1,20,1,1866,1,19,10
3,1,20,1,1866,8,10,10
1,1,20,1,1867,2,20,1
1,1,20,1,1867,11,15,10
1,1,20,1,1868,9,18,1
1,1,20,1,1870,8,9,10
1,1,20,1,1887,11,15,10
2,1,20,1,1888,11,21,10
2,1,20,1,1888,11,21,10
1,1,20,1,1930,9,5,1
1,1,20,1,1938,8,12,1
1,1,20,1,1938,8,12,1
1,1,20,1,1944,3,10,1
2,1,20,1,1944,4,15,1
1,1,20,1,1944,4,15,10
1,1,20,1,1945,7,10,1
1,1,20,1,1945,7,10,1
1,1,20,1,1945,7,10,1
1,1,20,1,1945,7,10,1
1,1,20,1,1945,7,10,1
1,1,20,1,1945,8,25,1
1,1,20,1,1945,8,25,1
1,1,20,1,1945,8,25,1
1,1,20,1,1945,8,25,1
1,1,20,1,1945,8,25,1
1,1,20,1,1945,8,25,1
1,1,20,1,1945,8,25,1
1,1,20,1,1947,7,29,10
1,1,20,1,1947,7,29,10
2,1,20,1,1950,5,6,1
1,1,20,1,1951,4,6,1
1,1,20,1,1952,1,5,1
2,1,20,1,1954,5,21,1
1,1,20,1,1954,7,16,1
1,1,20,1,1957,4,3,1
2,1,20,1,1959,9,23,11
1,1,20,1,1962,11,30,1
1,1,20,1,1965,4,14,10
1,1,20,1,1965,4,14,10
1,1,20,1,1965,6,22,10
1,1,20,1,1965,6,22,10
2,1,21,1,1785,8,24,43
2,1,21,1,1787,9,28,16
2,1,21,1,1791,7,30,1
1,1,21,1,1795,5,29,1
2,1,21,1,1796,4,2,1
1,1,21,1,1799,9,19,1
2,1,21,2,1808,9,30,16
1,1,21,1,1810,6,8,10
2,1,21,1,1815,10,27,22
1,1,21,1,1817,5,17,1
1,1,21,1,1817,5,17,1
1,1,21,2,1817,7,26,1
1,1,21,1,1818,5,7,10
1,1,21,1,1819,7,26,10
2,1,21,1,1821,1,21,1
2,1,21,1,1821,1,21,1
1,1,21,1,1823,5,28,1
1,1,21,1,1826,5,4,1
1,1,21,1,1826,5,13,1
1,1,21,1,1826,7,7,1
2,1,21,1,1826,11,29,1
2,1,21,1,1826,11,29,1
2,1,21,1,1826,11,29,1
2,1,21,1,1826,11,29,1
2,1,21,1,1826,11,29,1
1,1,21,1,1827,5,12,1
2,1,21,1,1829,6,25,1
2,1,21,1,1829,11,20,1
2,1,21,1,1829,11,20,1
2,1,21,1,1829,11,20,1
2,1,21,1,1829,11,20,1
2,1,21,1,1829,11,20,1
1,1,21,1,1829,12,11,1
2,1,21,2,1830,5,25,1
2,1,21,1,1832,10,27,1
2,1,21,2,1833,10,2,1
2,1,21,1,1833,10,2,1
1,1,21,1,1834,8,1,1
1,1,21,1,1834,8,1,1
1,1,21,1,1837,9,1,10
1,1,21,1,1837,9,1,10
1,1,21,1,1837,11,5,1
2,1,21,1,1838,7,6,1
2,1,21,1,1839,6,7,2
1,1,21,1,1839,7,31,1
2,1,21,2,1839,10,4,40
2,1,21,1,1839,10,4,2
1,1,21,1,1841,9,21,10
1,1,21,1,1841,12,31,1
2,1,21,1,1842,9,2,1
2,1,21,1,1844,11,19,1
1,1,21,1,1845,10,3,1
2,1,21,1,1845,11,6,16
2,1,21,1,1846,4,5,1
1,1,21,1,1846,5,1,10
2,1,21,1,1846,7,4,2
1,1,21,1,1847,5,25,1
1,1,21,1,1847,6,5,1
1,1,21,1,1847,11,19,1
2,1,21,1,1848,10,28,8
2,1,21,1,1848,10,28,8
2,1,21,1,1848,10,28,8
2,1,21,1,1849,11,2,1
1,1,21,1,1850,1,15,1
2,1,21,1,1850,4,26,2
1,1,21,1,1852,8,20,6
1,1,21,1,1852,9,17,1
1,1,21,1,1852,10,10,1
2,1,21,1,1853,6,17,2
1,1,21,1,1853,9,3,1
1,1,21,1,1853,10,28,10
1,1,21,1,1853,10,28,10
2,1,21,1,1853,11,18,1
1,1,21,1,1854,6,16,1
1,1,21,1,1854,8,12,1
1,1,21,1,1854,11,1,1
1,1,21,1,1855,1,19,1
1,1,21,1,1855,1,19,1
1,1,21,1,1856,2,1,1
2,1,21,2,1856,2,9,16
2,1,21,1,1856,9,5,1
2,1,21,1,1856,12,12,1
2,1,21,1,1857,5,13,1
1,1,21,1,1857,5,29,1
1,1,21,1,1857,11,20,1
2,1,21,2,1860,9,7,33
2,1,21,1,1862,5,16,1
2,1,21,1,1863,8,1,1
2,1,21,1,1864,8,26,22
1,1,21,1,1865,3,15,17
2,1,21,1,1865,6,13,1
1,1,21,1,1865,8,25,1
2,1,21,1,1866,7,13,1
1,1,21,1,1866,9,28,1
1,1,21,1,1867,6,28,1
1,1,21,1,1867,6,28,1
2,1,21,2,1868,2,7,1
1,1,21,1,1868,6,26,1
1,1,21,1,1870,1,21,1
2,1,21,1,1872,7,5,1
2,1,21,1,1873,6,13,1
2,1,21,1,1873,12,5,2
2,1,21,1,1873,12,5,2
2,1,21,1,1874,5,1,1
1,1,21,1,1877,7,27,10
2,1,21,1,1878,2,1,1
2,1,21,1,1878,6,2,1
2,1,21,1,1880,4,2,2
2,1,21,1,1882,2,24,1
2,1,21,1,1882,6,30,1
2,1,21,1,1882,7,28,1
1,1,21,1,1882,10,13,1
2,1,21,1,1883,7,20,2
2,1,21,1,1883,9,4,2
1,1,21,1,1883,10,13,11
1,1,21,1,1884,3,14,10
1,1,21,1,1884,3,21,1
1,1,21,1,1884,3,21,1
2,1,21,1,1884,10,3,1
2,1,21,1,1884,11,21,1
1,1,21,1,1885,3,27,11
1,1,21,1,1885,4,17,1
1,1,21,1,1885,5,8,1
2,1,21,1,1885,6,26,1
2,1,21,1,1885,8,14,1
1,1,21,1,1886,4,23,1
2,1,21,1,1886,12,11,1
1,1,21,1,1887,1,13,10
1,1,21,1,1887,4,29,1
2,1,21,1,1887,7,1,23
1,1,21,1,1887,11,4,1
1,1,21,1,1888,6,1,1
2,1,21,1,1889,2,8,10
2,1,21,1,1889,3,22,1
1,1,21,1,1889,7,31,1
1,1,21,1,1889,7,31,1
1,1,21,1,1890,2,18,1
2,1,21,1,1891,6,10,1
2,1,21,1,1892,1,15,1
1,1,21,1,1892,2,5,1
1,1,21,1,1892,2,5,1
2,1,21,1,1892,2,5,1
2,1,21,1,1892,11,4,1
1,1,21,1,1892,12,9,1
2,1,21,1,1892,12,9,1
2,1,21,1,1892,12,9,1
1,1,21,1,1892,12,9,1
2,1,21,1,1893,12,1,1
2,1,21,1,1894,1,5,2
2,1,21,1,1894,9,14,1
2,1,21,1,1895,2,29,1
1,1,21,1,1895,6,28,10
1,1,21,1,1897,1,9,11
1,1,21,1,1897,3,20,1
1,1,21,1,1897,3,20,1
2,1,21,1,1897,11,19,1
2,1,21,1,1898,7,11,1
2,1,21,1,1898,7,18,1
2,1,21,1,1898,8,18,1
2,1,21,1,1899,2,3,2
1,1,21,1,1899,3,10,1
2,1,21,1,1899,4,13,1
2,1,21,1,1899,4,18,2
2,1,21,1,1899,12,11,1
2,1,21,1,1901,12,20,1
1,1,21,1,1903,7,24,23
1,1,21,1,1903,7,24,23
1,1,21,1,1904,7,28,1
2,1,21,1,1905,1,3,1
1,1,21,1,1905,1,13,1
2,1,21,1,1905,2,17,10
2,1,21,1,1905,7,7,10
1,1,21,1,1905,7,7,1
2,1,21,1,1905,10,19,2
1,1,21,1,1906,1,19,1
2,1,21,1,1906,3,16,1
2,1,21,1,1906,7,6,27
2,1,21,1,1906,7,27,1
2,1,21,1,1906,7,31,27
2,1,21,1,1906,8,17,1
2,1,21,1,1906,11,23,1
1,1,21,1,1907,2,15,2
1,1,21,1,1907,2,15,2
2,1,21,1,1907,2,15,1
2,1,21,1,1907,2,15,10
2,1,21,1,1907,8,9,2
1,1,21,1,1908,1,3,1
2,1,21,1,1909,4,16,1
1,1,21,1,1910,5,19,11
2,1,21,1,1911,5,25,1
2,2,21,1,1911,7,8,1
2,2,21,1,1911,8,5,2
2,2,21,1,1911,8,22,1
2,2,21,1,1911,9,28,1
2,2,21,1,1912,1,31,1
1,2,21,1,1912,4,19,1
1,2,21,1,1912,8,31,1
1,2,21,1,1912,11,22,1
2,2,21,1,1913,3,21,11
1,2,21,1,1913,4,11,2
2,2,21,1,1913,4,18,2
2,2,21,1,1913,6,20,1
2,2,21,1,1913,6,20,1
1,2,21,1,1913,6,27,1
2,2,21,1,1915,7,30,1
1,2,21,1,1915,7,30,1
2,2,21,1,1915,9,3,2
2,2,21,1,1915,11,19,1
2,2,21,1,1916,11,17,2
2,2,21,1,1917,8,10,1
1,2,21,1,1919,2,21,10
1,2,21,1,1919,2,21,10
2,2,21,1,1919,6,6,1
1,2,21,1,1919,7,12,1
2,2,21,1,1919,7,25,1
1,2,21,1,1920,3,10,1
2,2,21,1,1920,3,11,11
2,2,21,1,1921,1,31,1
1,2,21,1,1922,11,16,1
2,2,21,1,1923,1,26,1
2,2,21,1,1923,1,26,1
2,2,21,1,1923,5,15,23
2,2,21,1,1924,3,7,10
2,2,21,1,1924,5,9,10
1,2,21,1,1924,5,9,1
1,2,21,1,1924,5,9,1
2,2,21,1,1925,3,20,1
2,2,21,1,1925,3,20,1
1,2,21,1,1925,6,26,10
1,2,21,1,1925,6,26,10
1,2,21,1,1925,6,26,10
2,2,21,1,1925,7,3,10
2,1,21,1,1925,8,28,2
2,1,21,1,1926,3,5,11
1,2,21,1,1926,5,28,1
1,2,21,1,1926,5,28,1
2,2,21,1,1926,12,17,1
1,2,21,1,1926,12,17,10
1,2,21,1,1927,9,16,10
2,1,21,1,1927,11,25,2
2,1,21,1,1927,11,25,2
2,2,21,1,1928,7,13,1
2,2,21,1,1928,7,13,1
1,2,21,1,1928,7,13,1
1,2,21,1,1928,7,13,1
1,2,21,1,1928,7,13,10
1,2,21,1,1928,7,13,10
1,2,21,1,1929,9,13,1
1,2,21,1,1929,9,13,10
2,2,21,1,1930,6,13,10
1,2,21,1,1930,6,13,10
2,2,21,1,1932,4,29,1
2,2,21,1,1932,4,29,1
2,2,21,1,1932,4,29,1
2,1,21,1,1932,6,17,2
2,2,21,1,1932,12,17,1
2,2,21,1,1933,4,7,10
1,2,21,1,1933,4,7,10
2,2,21,1,1933,4,14,1
2,2,21,1,1933,4,14,1
1,2,21,1,1933,11,3,1
1,2,21,1,1933,11,3,1
1,2,21,1,1933,11,3,1
2,2,21,1,1933,11,10,1
2,2,21,1,1934,8,24,1
1,2,21,1,1934,8,24,10
1,2,21,1,1934,12,7,10
2,2,21,1,1935,2,22,1
1,1,21,1,1935,4,19,2
1,2,21,1,1935,6,28,1
1,2,21,1,1935,12,6,10
1,2,21,1,1936,1,10,10
1,2,21,1,1936,1,17,10
1,2,21,1,1936,1,17,10
1,2,21,1,1936,1,31,10
2,2,21,1,1936,2,21,10
1,2,21,1,1936,3,20,10
2,2,21,1,1936,5,15,1
2,2,21,1,1936,5,15,1
2,2,21,1,1936,5,29,10
2,2,21,1,1936,6,5,1
2,1,21,1,1936,8,14,11
1,2,21,1,1937,2,19,1
2,2,21,1,1937,3,19,15
1,2,21,1,1937,7,16,10
1,2,21,1,1937,11,12,10
2,1,21,1,1937,12,17,2
1,2,21,1,1938,5,20,1
2,1,21,1,1938,6,3,2
1,2,21,1,1938,9,2,1
2,2,21,1,1938,10,28,2
1,2,21,1,1939,2,10,10
1,2,21,1,1939,3,3,10
1,2,21,1,1939,3,3,10
2,2,21,1,1939,3,24,1
1,2,21,1,1939,7,7,10
1,2,21,1,1939,7,21,1
2,2,21,1,1939,7,25,2
2,2,21,1,1940,7,26,1
2,2,21,1,1940,8,30,10
2,2,21,1,1941,1,20,1
1,2,21,1,1941,7,4,1
1,2,21,1,1941,8,29,1
2,2,21,1,1942,3,27,2
2,2,21,1,1942,8,7,11
2,2,21,1,1942,8,28,1
1,2,21,1,1943,1,15,10
1,2,21,1,1943,1,15,10
1,2,21,1,1943,2,26,1
1,2,21,1,1943,2,26,23
1,2,21,1,1943,2,26,23
2,2,21,1,1943,6,25,10
2,2,21,1,1943,6,25,10
2,2,21,1,1945,3,16,10
1,2,21,1,1945,3,16,1
2,2,21,1,1945,4,6,2
2,2,21,1,1945,5,25,2
1,2,21,1,1946,3,15,1
2,2,21,1,1946,3,22,10
1,2,21,1,1946,3,24,1
1,2,21,1,1947,7,11,1
2,2,21,1,1948,2,27,19
1,2,21,1,1948,7,30,15
1,2,21,1,1948,11,5,15
2,2,21,1,1949,1,28,11
1,2,21,1,1949,3,4,15
1,2,21,1,1949,6,24,10
1,2,21,1,1950,2,24,1
1,2,21,1,1950,6,16,10
2,2,21,1,1951,6,8,10
1,2,21,1,1952,2,1,1
2,2,21,1,1952,4,4,10
2,2,21,1,1953,2,27,1
2,2,21,1,1954,6,4,1
1,2,21,1,1955,3,18,1
1,2,21,1,1955,3,18,1
2,2,21,1,1955,9,16,10
2,2,21,1,1955,12,23,1
1,2,21,1,1955,12,23,1
2,2,21,1,1956,11,30,2
2,2,21,1,1956,11,30,23
2,2,21,1,1956,11,30,11
1,2,21,1,1962,3,2,1
2,15,22,1,1723,10,2,1
1,1,22,1,1766,2,1,1
1,4,22,1,1769,10,25,7
1,4,22,1,1769,10,25,7
1,4,22,1,1769,10,25,7
1,4,22,1,1769,10,25,7
1,4,22,1,1769,10,25,7
1,4,22,1,1769,10,25,7
2,1,22,1,1771,6,20,1
2,1,22,1,1771,6,20,1
2,1,22,1,1773,9,20,1
2,1,22,1,1776,7,2,8
2,1,22,1,1776,7,2,8
2,1,22,2,1781,7,26,1
1,1,22,1,1783,8,15,39
1,1,22,1,1783,8,15,39
1,1,22,1,1818,3,2,40
1,1,22,1,1818,6,25,1
2,1,22,1,1819,10,2,1
1,1,22,1,1820,5,25,12
1,1,22,1,1820,5,25,12
1,1,22,1,1830,2,15,1
1,1,22,1,1830,4,16,1
1,1,22,1,1831,3,3,1
2,1,22,1,1831,6,4,40
2,1,22,1,1838,3,12,1
2,1,22,1,1838,3,12,1
2,1,22,1,1838,3,12,1
2,1,22,1,1838,3,12,1
2,1,22,1,1840,4,17,40
2,1,22,1,1842,4,15,1
2,1,22,2,1846,3,28,40
2,1,22,2,1846,12,11,1
2,1,22,1,1847,2,8,40
1,1,22,1,1854,7,7,1
1,1,22,1,1855,2,2,1
2,1,22,1,1855,2,26,1
2,1,22,2,1855,2,26,1
2,1,22,1,1855,9,21,1
2,1,22,1,1855,10,5,10
1,1,22,1,1858,4,17,1
1,1,22,1,1859,3,18,1
1,1,22,1,1871,5,13,10
1,1,22,1,1871,5,13,10
2,1,22,1,1875,4,16,1
2,1,22,1,1875,5,7,1
2,1,22,2,1875,11,26,1
2,1,22,1,1875,11,26,1
2,1,22,1,1877,6,15,1
2,1,22,1,1877,6,15,1
4,1,22,1,1877,6,15,1
1,1,22,1,1877,7,25,1
2,1,22,1,1877,12,14,1
2,1,22,1,1878,4,22,1
2,1,22,1,1878,4,22,1
2,1,22,1,1878,4,22,10
2,1,22,1,1878,5,10,1
2,1,22,1,1878,5,10,10
2,1,22,1,1878,5,24,1
2,1,22,1,1878,8,15,10
2,1,22,1,1878,8,15,10
2,1,22,1,1878,8,15,10
2,1,22,1,1878,8,15,10
2,1,22,1,1879,5,16,2
2,1,22,1,1880,4,2,1
2,1,22,1,1880,9,30,10
2,1,22,1,1880,9,30,10
2,1,22,1,1881,7,8,10
2,1,22,1,1882,1,6,10
2,1,22,1,1882,1,6,10
2,1,22,1,1882,1,27,2
2,1,22,1,1882,1,27,40
2,1,22,1,1882,9,22,1
2,1,22,1,1882,10,13,40
2,1,22,1,1883,5,4,1
2,1,22,1,1883,5,11,1
2,1,22,1,1883,5,25,1
2,1,22,1,1883,8,31,1
2,1,22,1,1884,1,4,1
2,1,22,1,1884,1,11,1
2,1,22,1,1884,2,29,1
2,1,22,1,1884,3,7,1
2,1,22,1,1884,4,4,1
2,1,22,1,1884,5,2,1
2,1,22,1,1884,6,7,11
2,1,22,1,1884,7,11,1
2,1,22,1,1884,7,25,1
1,1,22,1,1884,7,25,1
2,1,22,1,1884,8,29,1
2,1,22,1,1884,8,29,1
2,1,22,1,1884,10,31,1
2,1,22,1,1884,10,31,1
2,1,22,1,1885,6,5,1
1,1,22,1,1885,6,19,1
1,1,22,1,1885,6,19,1
2,1,22,1,1885,6,19,1
2,1,22,1,1885,7,31,10
2,1,22,2,1885,7,31,10
2,1,22,1,1885,8,8,1
2,1,22,1,1885,12,11,1
2,1,22,1,1886,1,15,1
1,1,22,1,1886,3,12,1
2,1,22,1,1886,6,4,2
2,1,22,1,1886,7,16,1
2,1,22,1,1886,7,16,1
2,1,22,1,1886,7,16,1
2,1,22,1,1886,10,1,1
2,1,22,1,1887,10,21,1
2,1,22,1,1888,2,3,1
2,1,22,1,1889,7,26,1
1,1,22,1,1889,8,16,1
2,1,22,1,1889,8,16,1
2,1,22,1,1889,8,30,1
2,1,22,1,1889,11,8,1
2,1,22,1,1889,12,13,1
2,1,22,1,1890,1,17,1
2,1,22,1,1890,1,17,1
2,1,22,1,1890,1,17,11
2,1,22,1,1891,4,24,1
2,1,22,1,1891,6,26,1
2,1,22,1,1891,9,4,10
2,1,22,1,1891,9,4,10
1,1,22,1,1891,11,27,1
1,1,22,1,1891,11,27,1
1,1,22,1,1892,4,22,10
1,1,22,1,1892,5,12,11
2,1,22,1,1892,8,19,1
1,1,22,1,1893,1,13,1
2,1,22,1,1893,2,24,1
2,1,22,1,1893,3,24,10
2,1,22,1,1893,5,19,2
1,1,22,1,1893,6,30,1
2,1,22,1,1894,3,2,10
2,1,22,1,1894,3,2,10
2,1,22,1,1894,3,9,1
2,1,22,1,1894,3,9,1
2,1,22,1,1894,8,24,1
2,1,22,1,1895,3,22,1
2,1,22,1,1895,4,19,1
2,1,22,1,1895,4,19,1
1,1,22,1,1896,4,10,1
2,1,22,1,1896,7,24,1
2,1,22,1,1896,10,2,1
2,1,22,1,1896,10,30,1
2,1,22,1,1896,11,6,1
1,1,22,1,1897,4,2,10
1,1,22,1,1897,4,2,10
2,1,22,1,1897,6,4,1
2,1,22,1,1897,6,18,1
1,1,22,1,1897,10,8,1
2,1,22,1,1898,1,7,10
2,1,22,1,1898,1,7,10
2,1,22,1,1898,12,16,1
2,1,22,1,1899,7,21,10
1,1,22,1,1899,8,4,1
2,1,22,1,1900,2,9,22
2,1,22,1,1900,2,23,10
2,1,22,1,1900,3,9,1
2,1,22,1,1901,1,5,1
2,1,22,1,1901,1,5,1
2,1,22,1,1901,1,25,1
2,1,22,1,1901,3,8,1
2,1,22,1,1901,3,8,1
2,1,22,1,1901,3,8,1
2,1,22,1,1901,4,12,1
2,1,22,1,1902,4,18,10
2,1,22,1,1902,4,18,10
2,1,22,1,1903,6,4,1
1,1,22,1,1903,8,14,10
2,1,22,1,1903,12,18,10
2,1,22,1,1904,9,23,2
1,1,22,1,1904,10,7,1
2,1,22,1,1904,12,9,1
1,1,22,1,1905,3,24,1
2,1,22,1,1905,4,28,15
1,1,22,1,1905,4,28,1
2,1,22,1,1905,7,7,2
2,1,22,1,1905,8,4,22
2,1,22,1,1906,3,1,11
2,1,22,1,1906,7,27,1
1,1,22,1,1907,7,12,1
2,1,22,1,1907,7,19,2
1,1,22,1,1907,8,9,2
2,1,22,1,1907,10,11,2
1,1,22,1,1908,1,3,1
2,1,22,1,1908,2,7,1
2,1,22,1,1908,2,7,1
2,1,22,1,1908,2,7,1
2,1,22,1,1908,4,24,22
2,1,22,1,1908,10,23,1
2,1,22,1,1908,10,23,1
2,1,22,1,1908,10,23,1
2,1,22,1,1908,10,23,1
2,1,22,1,1908,10,23,1
2,1,22,1,1909,3,5,1
2,1,22,1,1909,3,5,1
2,1,22,1,1909,3,5,1
2,1,22,1,1909,3,5,1
2,1,22,1,1909,3,5,2
2,1,22,1,1909,6,18,10
2,1,22,1,1909,6,18,10
1,1,22,1,1909,7,16,24
2,1,22,1,1909,10,8,20
1,1,22,1,1909,10,15,1
2,1,22,1,1909,11,19,1
2,1,22,1,1909,11,19,1
2,1,22,1,1909,12,17,2
1,1,22,1,1910,1,14,1
2,1,22,1,1910,2,11,10
2,1,22,1,1910,2,25,1
2,1,22,1,1910,11,25,1
2,1,22,1,1910,12,9,1
2,1,22,1,1910,12,9,1
1,1,22,1,1911,1,13,1
2,1,22,1,1911,3,10,1
1,1,22,1,1911,4,21,10
1,1,22,1,1911,4,21,10
2,1,22,1,1911,8,11,1
2,1,22,1,1912,1,12,1
2,1,22,1,1912,2,9,1
1,1,22,1,1912,3,8,1
2,1,22,1,1912,3,8,1
1,1,22,1,1913,3,28,1
2,1,22,1,1913,5,9,1
1,1,22,1,1913,9,19,1
2,1,22,1,1914,9,18,10
2,1,22,1,1914,10,2,20
2,1,22,1,1914,11,6,2
2,1,22,1,1915,6,11,1
2,1,22,1,1915,12,17,2
1,1,22,1,1917,6,29,1
2,1,22,1,1917,10,19,1
1,1,22,1,1917,10,19,1
2,1,22,1,1917,11,2,2
2,1,22,1,1917,12,21,10
1,1,22,1,1918,3,15,1
2,1,22,1,1918,3,15,1
2,1,22,1,1918,6,14,10
2,1,22,1,1918,6,14,2
2,1,22,1,1918,6,28,4
2,1,22,1,1918,6,28,2
2,1,22,1,1919,8,8,22
2,1,22,1,1919,9,19,1
1,1,22,1,1919,11,28,10
1,1,22,1,1919,11,28,1
2,1,22,1,1920,2,20,10
2,1,22,1,1920,7,9,1
2,1,22,1,1920,8,13,1
1,1,22,1,1920,9,17,10
2,1,22,1,1920,9,17,1
2,1,22,1,1921,2,25,2
2,1,22,1,1921,4,22,2
1,1,22,1,1921,4,22,10
2,1,22,1,1921,5,6,1
1,1,22,1,1921,6,17,10
1,1,22,1,1921,6,17,10
2,1,22,1,1923,5,18,1
2,1,22,1,1924,4,4,1
1,1,22,1,1924,4,11,1
1,1,22,1,1924,5,9,1
1,1,22,1,1924,5,9,1
1,1,22,1,1924,5,9,1
1,1,22,1,1924,5,9,1
1,1,22,1,1924,5,9,1
1,1,22,1,1924,5,9,1
2,1,22,1,1924,8,1,1
1,1,22,1,1924,8,8,10
2,1,22,1,1924,10,3,1
2,1,22,1,1924,10,3,1
2,1,22,1,1924,10,3,1
2,1,22,1,1924,12,12,1
1,1,22,1,1925,3,20,1
2,1,22,1,1925,3,20,1
1,1,22,1,1926,1,29,10
1,1,22,1,1928,1,27,1
2,1,22,1,1928,2,10,23
1,1,22,1,1928,3,9,10
1,1,22,1,1928,3,9,10
1,1,22,1,1928,4,20,1
1,1,22,2,1929,2,1,1
1,1,22,1,1929,2,1,1
1,1,22,1,1929,3,1,1
2,1,22,1,1929,7,26,2
2,1,22,1,1929,10,4,27
2,1,22,1,1929,10,4,27
2,1,22,1,1930,3,7,10
2,1,22,1,1930,3,7,10
2,1,22,1,1930,6,20,1
2,1,22,1,1931,7,10,1
2,1,22,1,1931,7,10,1
2,1,22,1,1931,7,31,1
1,1,22,1,1931,8,21,1
2,1,22,1,1931,10,16,1
2,1,22,1,1931,10,16,1
